Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1986 2 1 3 0 0 0.379668 0.134949 0.514616 2.44479e+06 1.91107e+06 257896 187509 0.0127752 0.0127752 2395.47 2395.47 1 0.988 31232.7 30858 0 0 
1986 2 1 4 0 0 0.360619 0.134949 0.495568 56483.9 44539.8 6010.6 14004.8 0.0146781 0.0146781 205.564 205.564 1 1 829.075 829.075 0 0 
1987 1 1 1 0 0 0.387399 0.115785 0.503184 4.48905e+07 3.52746e+07 4.08427e+06 4.504e+06 0.00715293 0.00715293 32216.8 32216.8 1 0.021 321099 6743.07 0 0 
1987 1 1 2 0 0 0.349411 0.429871 0.779283 1.07969e+08 7.49921e+07 3.2237e+07 2.35717e+07 0.0106181 0.0106181 250288 250288 1 0.801 1.14643e+06 918294 0 0 
1987 1 1 3 0 0 0.286902 0.63687 0.923771 3.2634e+06 2.13015e+06 1.35662e+06 1.19872e+06 0.0184988 0.0184988 22174.9 22174.9 1 0.988 60369 59644.6 0 0 
1987 1 1 4 0 0 0.271239 0.63687 0.908109 1.49574e+06 982841 625942 170802 0.0147187 0.0147187 2513.99 2513.99 1 1 22015.3 22015.3 0 0 
1987 2 1 0 0 0 0.537637 0.00824299 0.54588 4.86724e+07 3.75082e+07 309179 186628 0.00402264 0.00402264 750.735 750.735 1 0 195791 0 0 0 
1987 2 1 1 0 0 0.47658 0.0424983 0.519078 2.71409e+07 2.11725e+07 899796 1.9383e+06 0.00784818 0.00784818 15212.1 15212.1 1 0.021 213007 4473.14 0 0 
1987 2 1 2 0 0 0.418229 0.157782 0.57601 4.95293e+07 3.76505e+07 5.94056e+06 4.17345e+06 0.0112314 0.0112314 46873.8 46873.8 1 0.801 556286 445585 0 0 
1987 2 1 3 0 0 0.381382 0.233759 0.615141 1.29563e+06 967678 226203 122748 0.0201833 0.0201833 2477.46 2477.46 1 0.988 26150 25836.2 0 0 
1987 2 1 4 0 0 0.366019 0.233759 0.599778 603210 453648 106044 31939.6 0.0160738 0.0160738 513.391 513.391 1 1 9695.86 9695.86 0 0 
1988 1 1 1 0 0 0.394122 0.193671 0.587793 2.81975e+07 2.1321e+07 4.12926e+06 1.99696e+06 0.0061208 0.0061208 12223 12223 1 0.021 172591 3624.42 0 0 
1988 1 1 2 0 0 0.360197 0.719036 1.07923 1.61507e+07 9.87905e+06 7.10339e+06 8.56424e+06 0.0103786 0.0103786 88884.9 88884.9 1 0.801 167622 134265 0 0 
1988 1 1 3 0 0 0.297752 1.06528 1.36303 2.78423e+07 1.51999e+07 1.61921e+07 1.52293e+07 0.0159637 0.0159637 243116 243116 1 0.988 444467 439133 0 0 
1988 1 1 4 0 0 0.292881 1.06528 1.35816 1.03149e+06 564192 601021 2.35402e+06 0.017758 0.017758 41802.6 41802.6 1 1 18317.2 18317.2 0 0 
1988 2 1 0 0 0 0.54597 0.00478509 0.550755 2.00872e+08 1.54454e+08 739075 0 0.00393409 0.00393409 0 0 1 0 790248 0 0 0 
1988 2 1 1 0 0 0.475009 0.0246704 0.499679 1.56652e+07 1.23293e+07 304170 0 0.00682887 0.00682887 0 0 1 0.021 106975 2246.48 0 0 
1988 2 1 2 0 0 0.418519 0.0915928 0.510112 5.48892e+06 4.29948e+06 393802 161558 0.0120218 0.0120218 1942.22 1942.22 1 0.801 65986.6 52855.3 0 0 
1988 2 1 3 0 0 0.372786 0.135698 0.508484 7.12441e+06 5.58472e+06 757836 1.43883e+06 0.0170481 0.0170481 24529.5 24529.5 1 0.988 121458 120000 0 0 
1988 2 1 4 0 0 0.366103 0.135698 0.501801 265232 208549 28299.7 46948.5 0.024442 0.024442 1147.51 1147.51 1 1 6482.8 6482.8 0 0 
1989 1 1 1 0 0 0.415694 0.670619 1.08631 1.15805e+08 7.06296e+07 4.73656e+07 6.25027e+07 0.00498354 0.00498354 311485 311485 1 0.021 577121 12119.5 0 0 
1989 1 1 2 0 0 0.381899 0.879141 1.26104 9.50446e+06 5.40132e+06 4.74852e+06 6.36362e+06 0.00862559 0.00862559 54890 54890 1 0.801 81981.6 65667.3 0 0 
1989 1 1 3 0 0 0.31859 0.889139 1.20773 3.2957e+06 1.91326e+06 1.70115e+06 1.34585e+06 0.00905536 0.00905536 12187.2 12187.2 1 0.988 29843.8 29485.7 0 0 
1989 1 1 4 0 0 0.290792 0.889139 1.17993 4.44525e+06 2.60966e+06 2.32035e+06 4.7365e+06 0.0120466 0.0120466 57058.6 57058.6 1 1 53550 53550 0 0 
1989 2 1 0 0 0 0.523023 0.00117079 0.524194 9.36303e+07 7.28702e+07 85315.6 467.877 0.00621381 0.00621381 2.9073 2.9073 1 0 581800 0 0 0 
1989 2 1 1 0 0 0.448891 0.0270225 0.475913 3.90795e+07 3.10954e+07 840276 757493 0.0096339 0.0096339 7297.62 7297.62 1 0.021 376488 7906.24 0 0 
1989 2 1 2 0 0 0.393401 0.0354249 0.428826 2.69318e+06 2.19013e+06 77584.9 77199.8 0.0155247 0.0155247 1198.51 1198.51 1 0.801 41810.8 33490.5 0 0 
1989 2 1 3 0 0 0.365748 0.0358277 0.401576 985005 811244 29065 16375.7 0.0171969 0.0171969 281.612 281.612 1 0.988 16939.1 16735.8 0 0 
1989 2 1 4 0 0 0.356954 0.0358277 0.392781 1.36602e+06 1.12968e+06 40473.8 57548.9 0.0282663 0.0282663 1626.69 1626.69 1 1 38612.4 38612.4 0 0 
1990 1 1 1 0 0 0.40157 0.651575 1.05314 5.54321e+07 3.42738e+07 2.23319e+07 1.68463e+07 0.00661143 0.00661143 111378 111378 1 0.021 366486 7696.21 0 0 
1990 1 1 2 0 0 0.343173 0.854175 1.19735 2.42807e+07 1.41547e+07 1.20906e+07 1.39168e+07 0.00962998 0.00962998 134019 134019 1 0.801 233823 187292 0 0 
1990 1 1 3 0 0 0.29181 0.863889 1.1557 1.75399e+06 1.03986e+06 898328 2.05955e+06 0.0142239 0.0142239 29294.9 29294.9 1 0.988 24948.7 24649.3 0 0 
1990 1 1 4 0 0 0.285141 0.863889 1.14903 1.58154e+06 940165 812198 621957 0.0169916 0.0169916 10568 10568 1 1 26872.8 26872.8 0 0 
1990 2 1 0 0 0 0.543411 0.00194794 0.545359 1.34532e+08 1.03698e+08 201998 521856 0.00500976 0.00500976 2614.37 2614.37 1 0 673973 0 0 0 
1990 2 1 1 0 0 0.475775 0.0449595 0.520734 1.93369e+07 1.50732e+07 677686 1.257e+06 0.00897962 0.00897962 11287.4 11287.4 1 0.021 173638 3646.4 0 0 
1990 2 1 2 0 0 0.404175 0.0589392 0.463114 7.33264e+06 5.86909e+06 345919 416960 0.0130851 0.0130851 5455.98 5455.98 1 0.801 95948.6 76854.9 0 0 
1990 2 1 3 0 0 0.367537 0.0596095 0.427147 552223 449425 26790 62063.2 0.0193258 0.0193258 1199.42 1199.42 1 0.988 10672.1 10544.1 0 0 
1990 2 1 4 0 0 0.368295 0.0596095 0.427905 501258 407804 24309 18356.7 0.0230855 0.0230855 423.773 423.773 1 1 11571.8 11571.8 0 0 
1991 1 1 1 0 0 0.394066 0.373345 0.767411 7.79793e+07 5.44432e+07 2.03261e+07 1.49386e+07 0.00779886 0.00779886 116504 116504 1 0.021 608150 12771.1 0 0 
1991 1 1 2 0 0 0.329801 0.489433 0.819233 1.14877e+07 7.84184e+06 3.83805e+06 6.86977e+06 0.0141629 0.0141629 97295.7 97295.7 1 0.801 162699 130322 0 0 
1991 1 1 3 0 0 0.2462 0.494999 0.741199 4.61459e+06 3.25896e+06 1.61318e+06 983098 0.0378024 0.0378024 37163.4 37163.4 1 0.988 174442 172349 0 0 
1991 1 1 4 0 0 0.245573 0.494999 0.740572 687009 485321 240233 338126 0.0196013 0.0196013 6627.71 6627.71 1 1 13466.3 13466.3 0 0 
1991 2 1 0 0 0 0.549777 0.00525353 0.555031 1.55997e+08 1.19716e+08 628933 7.34359e+06 0.00375643 0.00375643 27585.7 27585.7 1 0 585991 0 0 0 
1991 2 1 1 0 0 0.451794 0.121255 0.573048 3.6199e+07 2.75542e+07 3.34107e+06 6.91686e+06 0.00613177 0.00613177 42412.6 42412.6 1 0.021 221964 4661.25 0 0 
1991 2 1 2 0 0 0.385651 0.158957 0.544608 5.06345e+06 3.90427e+06 620612 208518 0.01181 0.01181 2462.6 2462.6 1 0.801 59799.3 47899.2 0 0 
1991 2 1 3 0 0 0.349013 0.160765 0.509778 2.19904e+06 1.72278e+06 276963 67283.4 0.0319872 0.0319872 2152.21 2152.21 1 0.988 70341.3 69497.2 0 0 
1991 2 1 4 0 0 0.354593 0.160765 0.515358 327594 255990 41154.3 0 0.0171578 0.0171578 0 0 1 1 5620.79 5620.79 0 0 
1992 1 1 1 0 0 0.39139 0.645018 1.03641 8.95508e+07 5.57548e+07 3.59629e+07 5.08834e+07 0.00778906 0.00778906 396334 396334 1 0.021 697517 14647.8 0 0 
1992 1 1 2 0 0 0.31261 0.845579 1.15819 2.04092e+07 1.20875e+07 1.02209e+07 8.45091e+06 0.011872 0.011872 100329 100329 1 0.801 242297 194080 0 0 
1992 1 1 3 0 0 0.233517 0.855196 1.08871 2.93715e+06 1.7896e+06 1.53046e+06 845007 0.017682 0.017682 14941.4 14941.4 1 0.988 51934.7 51311.5 0 0 
1992 1 1 4 0 0 0.235205 0.855196 1.0904 1.51648e+06 923345 789641 523702 0.0190325 0.0190325 9967.37 9967.37 1 1 28862.4 28862.4 0 0 
1992 2 1 0 0 0 0.533079 0.00329043 0.536369 3.61927e+07 2.8012e+07 92171.3 104413 0.00493269 0.00493269 515.036 515.036 1 0 178528 0 0 0 
1992 2 1 1 0 0 0.424299 0.075945 0.500244 3.1766e+07 2.49951e+07 1.89826e+06 3.04121e+06 0.00953331 0.00953331 28992.8 28992.8 1 0.021 302836 6359.55 0 0 
1992 2 1 2 0 0 0.365457 0.0995593 0.465017 6.40959e+06 5.12577e+06 510318 297654 0.0152849 0.0152849 4549.61 4549.61 1 0.801 97969.8 78473.8 0 0 
1992 2 1 3 0 0 0.327794 0.100692 0.428486 988790 804223 80978.5 122334 0.0196919 0.0196919 2408.99 2408.99 1 0.988 19471.1 19237.5 0 0 
1992 2 1 4 0 0 0.335485 0.100692 0.436177 509660 413051 41590.7 26492.8 0.0211753 0.0211753 560.992 560.992 1 1 10792.2 10792.2 0 0 
1993 1 1 1 0 0 0.399754 0.284381 0.684135 2.1168e+07 1.53305e+07 4.35971e+06 2.18091e+06 0.007334 0.007334 15994.8 15994.8 1 0.021 155246 3260.16 0 0 
1993 1 1 2 0 0 0.340489 0.372806 0.713295 1.92624e+07 1.37717e+07 5.13417e+06 5.88223e+06 0.0114754 0.0114754 67500.7 67500.7 1 0.801 221043 177055 0 0 
1993 1 1 3 0 0 0.2524 0.377046 0.629445 4.02602e+06 2.98772e+06 1.12651e+06 1.63838e+06 0.0144173 0.0144173 23621 23621 1 0.988 58044.5 57348 0 0 
1993 1 1 4 0 0 0.233913 0.377046 0.610959 973689 728594 274713 491024 0.0202074 0.0202074 9922.31 9922.31 1 1 19675.7 19675.7 0 0 
1993 2 1 0 0 0 0.511967 0.00148858 0.513456 1.4971e+08 1.17089e+08 174296 1.6241e+06 0.00401517 0.00401517 6521.03 6521.03 1 0 601110 0 0 0 
1993 2 1 1 0 0 0.392222 0.0343572 0.426579 1.06798e+07 8.69401e+06 298702 362388 0.00750659 0.00750659 2720.3 2720.3 1 0.021 80168.8 1683.55 0 0 
1993 2 1 2 0 0 0.324686 0.0450402 0.369727 9.43908e+06 7.8907e+06 355399 271130 0.0104751 0.0104751 2840.11 2840.11 1 0.801 98875.2 79199 0 0 
1993 2 1 3 0 0 0.315059 0.0455525 0.360612 2.14541e+06 1.80117e+06 82048 156038 0.0136024 0.0136024 2122.49 2122.49 1 0.988 29182.8 28832.6 0 0 
1993 2 1 4 0 0 0.312085 0.0455525 0.357638 528547 444361 20241.7 42948.5 0.0182007 0.0182007 781.695 781.695 1 1 9619.95 9619.95 0 0 
1994 1 1 1 0 0 0.378328 0.232049 0.610377 8.95901e+07 6.70562e+07 1.55603e+07 2.21725e+07 0.00549797 0.00549797 121904 121904 1 0.021 492563 10343.8 0 0 
1994 1 1 2 0 0 0.323887 0.304202 0.628089 6.97111e+06 5.17642e+06 1.57467e+06 2.66874e+06 0.00865172 0.00865172 23089.2 23089.2 1 0.801 60312.1 48310 0 0 
1994 1 1 3 0 0 0.253442 0.307661 0.561103 6.52168e+06 4.99114e+06 1.53558e+06 1.1951e+06 0.01274 0.01274 15225.6 15225.6 1 0.988 83086.2 82089.2 0 0 
1994 1 1 4 0 0 0.228605 0.307661 0.536266 1.86552e+06 1.44392e+06 444237 881749 0.0198085 0.0198085 17466.1 17466.1 1 1 36953.1 36953.1 0 0 
1994 2 1 0 0 0 0.511619 0.00111261 0.512731 2.14824e+08 1.68071e+08 186997 0 0.00437711 0.00437711 0 0 1 0 940311 0 0 0 
1994 2 1 1 0 0 0.435043 0.0256796 0.460723 4.86605e+07 3.89912e+07 1.00128e+06 1.53319e+06 0.00759787 0.00759787 11649 11649 1 0.021 369716 7764.04 0 0 
1994 2 1 2 0 0 0.354719 0.0336644 0.388383 3.71986e+06 3.08259e+06 103774 125736 0.012261 0.012261 1541.65 1541.65 1 0.801 45609.2 36533 0 0 
1994 2 1 3 0 0 0.327442 0.0340472 0.361489 3.72114e+06 3.12278e+06 106322 54805.4 0.0163352 0.0163352 895.258 895.258 1 0.988 60785.5 60056.1 0 0 
1994 2 1 4 0 0 0.320421 0.0340472 0.354468 1.09119e+06 918758 31281.2 78355.7 0.0187683 0.0187683 1470.61 1470.61 1 1 20479.9 20479.9 0 0 
1995 1 1 1 0 0 0.370428 0.431041 0.801469 1.28649e+08 8.84978e+07 3.81462e+07 3.66773e+07 0.00761039 0.00761039 279128 279128 1 0.021 979070 20560.5 0 0 
1995 1 1 2 0 0 0.329489 0.565068 0.894557 3.06964e+07 2.02872e+07 1.14636e+07 6.23617e+06 0.011309 0.011309 70524.7 70524.7 1 0.801 347145 278063 0 0 
1995 1 1 3 0 0 0.250474 0.571494 0.821968 2.52263e+06 1.71998e+06 982959 737271 0.0140643 0.0140643 10369.2 10369.2 1 0.988 35479 35053.3 0 0 
1995 1 1 4 0 0 0.226946 0.571494 0.79844 3.35781e+06 2.31288e+06 1.3218e+06 288655 0.019011 0.019011 5487.62 5487.62 1 1 63835.4 63835.4 0 0 
1995 2 1 0 0 0 0.50965 0.00225144 0.511902 5.617e+07 4.39621e+07 98978 75643.5 0.00382878 0.00382878 289.623 289.623 1 0 215063 0 0 0 
1995 2 1 1 0 0 0.463373 0.0519646 0.515338 5.7721e+07 4.5105e+07 2.34386e+06 3.43966e+06 0.00679562 0.00679562 23374.6 23374.6 1 0.021 392250 8237.24 0 0 
1995 2 1 2 0 0 0.373617 0.0681224 0.441739 1.25483e+07 1.01435e+07 691001 940195 0.00994214 0.00994214 9347.55 9347.55 1 0.801 124757 99930.5 0 0 
1995 2 1 3 0 0 0.340753 0.0688971 0.40965 1.10886e+06 909820 62684 108547 0.0141028 0.0141028 1530.82 1530.82 1 0.988 15638 15450.4 0 0 
1995 2 1 4 0 0 0.331086 0.0688971 0.399983 1.51112e+06 1.24547e+06 85809.4 28180.4 0.0189865 0.0189865 535.048 535.048 1 1 28690.8 28690.8 0 0 
1996 1 1 1 0 0 0.334434 0.39096 0.725395 3.36658e+07 2.39415e+07 9.36018e+06 1.04023e+07 0.00557897 0.00557897 58034 58034 1 0.021 187820 3944.23 0 0 
1996 1 1 2 0 0 0.299167 0.512525 0.811692 3.44767e+07 2.36116e+07 1.21015e+07 1.2301e+07 0.00838117 0.00838117 103097 103097 1 0.801 288955 231453 0 0 
1996 1 1 3 0 0 0.246104 0.518353 0.764458 8.06753e+06 5.63982e+06 2.92342e+06 4.52684e+06 0.012211 0.012211 55277.2 55277.2 1 0.988 98512.6 97330.4 0 0 
1996 1 1 4 0 0 0.218691 0.518353 0.737044 1.7491e+06 1.23753e+06 641476 860500 0.0177327 0.0177327 15259 15259 1 1 31016.2 31016.2 0 0 
1996 2 1 0 0 0 0.538404 0.00258803 0.540992 3.91321e+08 3.02233e+08 782186 6.4702e+06 0.00286687 0.00286687 18549.2 18549.2 1 0 1.12187e+06 0 0 0 
1996 2 1 1 0 0 0.482626 0.0597332 0.542359 1.62987e+07 1.25803e+07 751462 1.06433e+06 0.00463624 0.00463624 4934.49 4934.49 1 0.021 75564.8 1586.86 0 0 
1996 2 1 2 0 0 0.385202 0.0783065 0.463508 1.53113e+07 1.2253e+07 959490 1.02659e+06 0.00758058 0.00758058 7782.15 7782.15 1 0.801 116068 92970.8 0 0 
1996 2 1 3 0 0 0.349554 0.0791971 0.428751 3.75613e+06 3.05464e+06 241919 210861 0.00954845 0.00954845 2013.39 2013.39 1 0.988 35865.2 35434.9 0 0 
1996 2 1 4 0 0 0.342861 0.0791971 0.422058 836991 682796 54075.4 65068.1 0.0141776 0.0141776 922.512 922.512 1 1 11866.6 11866.6 0 0 
1997 1 1 1 0 0 0.364195 0.325184 0.689379 2.27816e+08 1.64609e+08 5.3528e+07 3.86671e+07 0.00725091 0.00725091 280372 280372 1 0.021 1.65187e+06 34689.3 0 0 
1997 1 1 2 0 0 0.316464 0.426296 0.74276 9.47568e+06 6.68744e+06 2.85083e+06 2.33175e+06 0.00825643 0.00825643 19252 19252 1 0.801 78235.2 62666.4 0 0 
